image_name,tree_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,canopy_area_px,canopy_width_px,canopy_height_px,canopy_diameter_px,canopy_compactness,canopy_circularity,canopy_asymmetry_score,canopy_gap_ratio,canopy_edge_roughness,canopy_irregularity,rgb_green_ratio,rgb_brightness_mean,rgb_brightness_std,distance_to_road_px,inverse_distance_to_road,road_overlap_ratio,road_buffer_overlap_ratio,normalized_canopy_size,inspection_priority_score,inspection_priority_level,candidate_source
000800.png,18,695,1050,715,1075,425,20,25,25,0.85,0.7422,0.0471,0.0,0.0929,0.131,0.3979,81.11,16.13,172.18,0.5022,0.0,0.0,0.0001,0.175,Low,components
000800.png,19,3655,1080,3740,1165,4625,85,85,85,0.6401,0.5547,0.0357,0.0,0.1466,0.2221,0.4069,91.3,16.24,211.95,0.4284,0.0,0.0,0.0006,0.1655,Low,components
000800.png,20,0,1110,175,1285,19225,175,175,175,0.6278,0.4142,0.0564,0.0,0.209,0.297,0.3919,63.04,24.07,1.0,0.996,0.0,0.5512,0.0023,0.4596,Medium,components
000800.png,21,2170,1110,2190,1130,325,20,20,20,0.8125,0.7409,0.0462,0.0,0.0932,0.1316,0.4736,61.58,20.88,218.4,0.4174,0.0,0.0,0.0,0.1496,Low,components
000800.png,22,685,1120,740,1160,1325,55,40,55,0.6023,0.5131,0.0264,0.0,0.1624,0.2435,0.4079,81.37,33.57,86.2,0.7084,0.0,0.0,0.0002,0.2517,Low,components
000800.png,23,1945,1200,2015,1260,2475,70,60,70,0.5893,0.5089,0.0727,0.0,0.1641,0.2457,0.4331,70.42,22.24,194.98,0.4584,0.0,0.0,0.0003,0.1817,Low,components
000800.png,24,340,1280,685,1510,30300,345,230,345,0.3819,0.2669,0.0888,0.0296,0.3218,0.3987,0.408,69.81,24.59,1.0,0.996,0.0,0.7811,0.0037,0.5272,Medium,components
000800.png,25,1325,1305,1430,1395,4675,105,90,105,0.4947,0.4194,0.016,0.0,0.2062,0.2941,0.4199,71.69,29.79,88.09,0.703,0.0,0.0,0.0006,0.2567,Low,components
000800.png,26,1740,1400,1780,1455,1475,40,55,55,0.6705,0.5675,0.0339,0.0,0.1421,0.2157,0.4147,85.39,27.05,33.17,0.8758,0.0,0.0,0.0002,0.2985,Low,components
000800.png,27,735,1420,1085,1670,33900,350,250,350,0.3874,0.2506,0.0656,0.0,0.3401,0.4018,0.4195,76.52,27.47,0.0,1.0,0.0007,0.6288,0.0041,0.4932,Medium,components
000800.png,28,1015,1465,1175,1610,13875,160,145,160,0.5981,0.4946,0.022,0.0,0.17,0.2532,0.3936,77.95,34.21,1.0,0.996,0.0,0.7211,0.0017,0.4835,Medium,components
000800.png,29,2525,1505,2992,2160,160145,467,655,655,0.5235,0.3066,0.1052,0.0,0.2835,0.3624,0.4455,68.59,22.52,0.0,1.0,0.0002,0.2387,0.0193,0.4155,Medium,components_split
000800.png,30,2992,1480,3435,2160,204305,443,680,680,0.6782,0.3402,0.035,0.0,0.2565,0.3409,0.4382,71.6,27.78,0.0,1.0,0.0007,0.2116,0.0246,0.4006,Medium,components_split
000800.png,31,0,1640,390,1905,78850,390,265,390,0.7629,0.5478,0.0296,0.0,0.1491,0.2256,0.4323,64.49,24.52,1.0,0.996,0.0,0.0681,0.0095,0.3506,Medium,components
000800.png,32,3545,1660,3600,1715,2175,55,55,55,0.719,0.6224,0.0552,0.0,0.1244,0.1884,0.3716,90.0,15.59,11.2,0.9562,0.0,0.3048,0.0003,0.3816,Medium,components
000800.png,33,3515,1760,3530,1785,325,15,25,25,0.8667,0.7294,0.0615,0.0,0.0959,0.137,0.3566,67.84,9.95,31.0,0.8834,0.0,0.0,0.0,0.2917,Low,components
000800.png,34,3540,1795,3575,1840,1050,35,45,45,0.6667,0.5719,0.0762,0.0,0.1406,0.2135,0.4242,73.82,18.06,70.13,0.7554,0.0,0.0,0.0001,0.2663,Low,components
000800.png,35,3475,1890,3540,1950,2450,65,60,65,0.6282,0.5365,0.0939,0.0,0.1533,0.2314,0.3878,81.25,18.15,109.31,0.6458,0.0,0.0,0.0003,0.2379,Low,components
000800.png,36,875,2030,970,2100,4175,95,70,95,0.6278,0.5312,0.024,0.0,0.1553,0.2341,0.3901,105.72,39.98,1.0,0.996,0.0,0.6354,0.0005,0.4635,Medium,components
000800.png,37,3445,2040,3470,2060,400,25,20,25,0.8,0.6985,0.0375,0.0,0.1035,0.1516,0.3803,53.85,8.59,26.38,0.8998,0.0,0.0,0.0,0.2964,Low,components
000800.png,38,3485,2095,3555,2160,3025,70,65,70,0.6648,0.4589,0.081,0.0,0.1861,0.2722,0.3651,85.2,13.13,1.0,0.996,0.0,0.8618,0.0004,0.5202,Medium,components
000800.png,39,3060,2130,3120,2160,1325,60,30,60,0.7361,0.5597,0.0642,0.0,0.1449,0.2196,0.4575,87.4,25.69,6.0,0.9763,0.0,0.4687,0.0002,0.426,Medium,components
000900.png,1,3404,0,3521,125,11525,117,125,125,0.788,0.6194,0.0476,0.0,0.1254,0.1899,0.3857,87.6,33.58,176.46,0.4937,0.0,0.0,0.0014,0.1816,Low,components_split
000900.png,2,3521,0,3840,260,36805,319,260,319,0.4438,0.1991,0.0813,0.0,0.4121,0.444,0.3846,93.28,31.41,1.0,0.996,0.0,0.2004,0.0044,0.4143,Medium,components_split
000900.png,3,3605,0,3620,10,150,15,10,15,1.0,0.8908,0.0333,0.0,0.063,0.0626,0.3477,101.22,15.83,160.24,0.5268,0.0,0.0,0.0,0.1708,Low,components
000900.png,4,3035,240,3090,295,1450,55,55,55,0.4793,0.4126,0.1207,0.0,0.2099,0.2979,0.3883,89.42,34.41,208.38,0.4345,0.0,0.0,0.0002,0.1871,Low,components
000900.png,5,3505,280,3555,305,700,50,25,50,0.56,0.4369,0.0571,0.0,0.1969,0.2843,0.4291,86.14,19.43,16.2,0.9373,0.0,0.28,0.0001,0.3856,Medium,components
000900.png,6,3250,290,3320,335,1450,70,45,70,0.4603,0.38,0.0103,0.0,0.2292,0.3168,0.429,83.37,19.88,81.12,0.7229,0.0,0.0,0.0002,0.2654,Low,components
000900.png,7,1800,1235,2488,2025,218340,688,790,790,0.4017,0.3022,0.0047,0.0,0.2873,0.3653,0.458,62.44,22.38,1.0,0.996,0.0,0.113,0.0263,0.3806,Medium,components_split
000900.png,8,2488,720,2845,1440,98000,357,720,720,0.3813,0.1737,0.0499,0.0036,0.4588,0.4693,0.4246,70.87,28.92,0.0,1.0,0.001,0.2673,0.0118,0.431,Medium,components_split
000900.png,9,2845,320,3490,1015,112725,645,695,695,0.2515,0.1129,0.0907,0.0018,0.6291,0.5441,0.4213,82.39,30.3,0.0,1.0,0.0027,0.4815,0.0136,0.4892,Medium,components_split
000900.png,10,3750,370,3840,435,4400,90,65,90,0.7521,0.6114,0.0557,0.0,0.1278,0.1938,0.3776,82.55,30.48,1.0,0.996,0.0,0.9366,0.0005,0.5208,Medium,components
000900.png,11,1375,895,2063,1805,224045,688,910,910,0.3579,0.2226,0.0732,0.0,0.3761,0.4238,0.4654,62.27,25.74,147.32,0.5547,0.0,0.0,0.027,0.2413,Low,components_split
000900.png,12,2063,720,2339,1290,99215,276,570,570,0.6307,0.2617,0.0089,0.0,0.3274,0.3935,0.4404,63.53,24.91,125.35,0.6057,0.0,0.0,0.012,0.2434,Low,components_split
000900.png,13,2339,585,2750,1085,95170,411,500,500,0.4631,0.2564,0.0941,0.0,0.3334,0.3975,0.4271,67.28,22.96,110.38,0.643,0.0,0.0,0.0115,0.2637,Low,components_split
000900.png,14,2750,495,3005,715,19925,255,220,255,0.3552,0.2547,0.1247,0.0,0.3353,0.3987,0.4265,69.39,22.61,64.4,0.7729,0.0,0.0,0.0024,0.3045,Low,components_split
000900.png,15,3340,725,3599,1365,77865,259,640,640,0.4697,0.2564,0.0609,0.0,0.3334,0.3974,0.4218,70.63,24.44,1.0,0.996,0.0,0.408,0.0094,0.4475,Medium,components_split
000900.png,16,3599,520,3840,1350,144515,241,830,830,0.7225,0.1568,0.0079,0.0,0.4959,0.486,0.4293,76.23,22.77,0.0,1.0,0.0002,0.3065,0.0174,0.4376,Medium,components_split
000900.png,17,2470,945,2595,1085,8025,125,140,140,0.4586,0.3596,0.0642,0.0,0.2427,0.329,0.4422,88.82,24.22,53.17,0.8084,0.0,0.0,0.001,0.2984,Low,components
000900.png,18,0,1095,465,1340,51625,465,245,465,0.4531,0.3052,0.0024,0.0,0.2847,0.3633,0.4059,51.6,18.69,61.12,0.7831,0.0,0.0,0.0062,0.2906,Low,components
000900.png,19,2280,1105,2460,1250,13700,180,145,180,0.5249,0.4392,0.0292,0.0,0.1957,0.283,0.4294,90.43,18.36,8.4,0.967,0.0,0.1161,0.0017,0.3589,Medium,components
000900.png,20,2140,1365,2180,1400,1100,40,35,40,0.7857,0.6753,0.0182,0.0,0.1095,0.1627,0.4611,69.6,22.52,209.14,0.4332,0.0,0.0,0.0001,0.1562,Low,components
000900.png,21,0,1630,295,1825,34775,295,195,295,0.6045,0.4098,0.0848,0.0,0.2114,0.2995,0.4147,62.39,23.97,1.0,0.996,0.0,0.3861,0.0042,0.4301,Medium,components
000900.png,22,1205,1675,1240,1720,875,35,45,45,0.5556,0.484,0.0286,0.0,0.1746,0.2588,0.4612,60.28,18.6,219.9,0.4149,0.0,0.0,0.0001,0.1662,Low,components
000900.png,23,1260,1735,1285,1765,550,25,30,30,0.7333,0.6432,0.0455,0.0,0.1183,0.1782,0.4403,57.05,12.9,160.06,0.5272,0.0,0.0,0.0001,0.1895,Low,components
000900.png,24,1615,1795,1675,1855,3050,60,60,60,0.8472,0.72,0.0164,0.0,0.0982,0.1415,0.4358,81.43,32.93,116.04,0.6287,0.0,0.0,0.0004,0.2115,Low,components
000900.png,25,430,1840,930,2160,79450,500,320,500,0.4966,0.2102,0.0366,0.0,0.3943,0.4342,0.4199,72.39,32.15,0.0,1.0,0.0003,0.4494,0.0096,0.4601,Medium,components
000900.png,26,2940,1955,3735,2160,114100,795,205,795,0.7001,0.2855,0.075,0.0,0.3028,0.3766,0.4311,73.6,24.78,1.0,0.996,0.0,0.265,0.0138,0.4179,Medium,components
file-1.png,1,1614,861,1824,1033,26068,210,172,210,0.7217,0.5986,0.0183,0.0,0.1318,0.2001,0.4419,73.07,30.28,5.0,0.9802,0.0,0.0316,0.0031,0.3327,Medium,sam
file-1.png,2,1944,1333,2166,1498,24592,222,165,222,0.6714,0.4768,0.0231,0.0,0.1778,0.2626,0.4386,64.48,23.54,1.0,0.996,0.0,0.1158,0.003,0.3641,Medium,sam
file-1.png,3,1817,538,1989,752,22614,172,214,214,0.6144,0.5342,0.0405,0.0,0.1542,0.2326,0.4325,75.35,29.38,1.0,0.996,0.0,0.1444,0.0027,0.367,Medium,sam
file-1.png,4,2061,782,2252,984,22893,191,202,202,0.5934,0.4206,0.0809,0.0,0.2055,0.2934,0.4449,70.95,27.78,1.0,0.996,0.0,0.1131,0.0028,0.3739,Medium,sam
file-1.png,5,1089,1738,1532,2160,146096,443,422,443,0.7815,0.634,0.0107,0.0,0.121,0.1827,0.4434,69.4,31.28,1.0,0.996,0.0,0.0537,0.0176,0.3407,Medium,sam
file-1.png,6,1982,1011,2226,1236,31020,244,225,244,0.565,0.4418,0.0043,0.0,0.1944,0.2816,0.4572,73.19,27.96,1.0,0.996,0.0,0.0772,0.0037,0.3575,Medium,sam
file-1.png,7,1815,1641,2274,2158,166202,459,517,517,0.7004,0.4704,0.0038,0.0,0.1807,0.266,0.4483,71.42,30.32,1.0,0.996,0.0,0.0935,0.02,0.3608,Medium,sam
file-1.png,8,2244,126,2394,242,12055,150,116,150,0.6928,0.5964,0.0152,0.0,0.1325,0.2012,0.3769,66.15,19.95,29.0,0.8905,0.0,0.0,0.0015,0.2991,Low,sam
file-1.png,9,1815,1641,2188,1944,74604,373,303,373,0.6601,0.4631,0.0209,0.0,0.1841,0.27,0.4473,69.92,30.12,1.0,0.996,0.0,0.1143,0.009,0.3656,Medium,sam
file-1.png,10,1950,1153,2203,1397,43861,253,244,253,0.7105,0.5665,0.0191,0.0,0.1425,0.2162,0.4471,69.64,26.81,1.0,0.996,0.0,0.1,0.0053,0.3539,Medium,sam
file-1.png,11,1830,1892,2280,2160,86328,450,268,450,0.7158,0.5126,0.0361,0.0,0.1626,0.2438,0.4481,72.29,30.09,1.0,0.996,0.0,0.0798,0.0104,0.3565,Medium,sam
file-1.png,12,1408,1206,1740,1592,87533,332,386,386,0.683,0.5927,0.0157,0.0,0.1337,0.203,0.4363,63.91,27.91,1.0,0.996,0.0,0.0844,0.0106,0.3493,Medium,sam
file-1.png,13,1517,1071,1768,1314,39199,251,243,251,0.6427,0.5574,0.0237,0.0,0.1457,0.2207,0.4364,66.38,27.12,1.0,0.996,0.0,0.0713,0.0047,0.3492,Medium,sam
file-1.png,14,1599,705,1734,861,12996,135,156,156,0.6171,0.528,0.0339,0.0,0.1565,0.2357,0.4593,65.15,28.28,195.27,0.4579,0.0,0.0,0.0016,0.1764,Low,sam
file-1.png,15,2203,204,2440,523,37888,237,319,319,0.5011,0.4095,0.0546,0.0,0.2116,0.2997,0.4143,78.96,29.25,1.0,0.996,0.0,0.1753,0.0046,0.385,Medium,sam
file-1.png,16,1875,1449,2195,1738,56580,320,289,320,0.6118,0.4554,0.0231,0.0,0.1878,0.2742,0.4462,62.07,23.62,1.0,0.996,0.0,0.1008,0.0068,0.3634,Medium,sam
file-1.png,17,2130,482,2308,699,24839,178,217,217,0.6431,0.4761,0.0523,0.0,0.1781,0.263,0.4301,74.16,28.54,1.0,0.996,0.0,0.1813,0.003,0.3802,Medium,sam
file-1.png,18,1855,360,1997,542,13399,142,182,182,0.5185,0.4187,0.1011,0.0,0.2065,0.2945,0.4276,65.25,26.47,113.59,0.6348,0.0,0.0,0.0016,0.245,Low,sam
file-10.png,1,2438,1080,3755,2160,587030,1317,1080,1317,0.4127,0.1669,0.0541,0.0,0.473,0.4751,0.4347,61.42,24.97,1.0,0.996,0.0,0.0513,0.0708,0.3964,Medium,components_split
file-10.png,2,3620,1100,3840,1260,27075,220,160,220,0.7692,0.6289,0.0192,0.0,0.1225,0.1852,0.4105,63.23,21.66,86.0,0.7089,0.0,0.0,0.0033,0.2429,Low,components
file-10.png,3,3705,1965,3840,2160,14525,135,195,195,0.5518,0.3774,0.209,0.0,0.2309,0.3183,0.4053,77.3,19.65,1.0,0.996,0.0,0.5164,0.0018,0.471,Medium,components
file-2.png,1,1611,838,1832,1029,28062,221,191,221,0.6648,0.5498,0.0264,0.0,0.1484,0.2246,0.4416,73.05,30.22,1.0,0.996,0.0,0.0358,0.0034,0.3428,Medium,sam
file-2.png,2,2068,774,2259,981,22930,191,207,207,0.58,0.4204,0.0861,0.0,0.2056,0.2935,0.4476,70.39,27.61,1.0,0.996,0.0,0.1294,0.0028,0.3777,Medium,sam
file-2.png,3,1825,1637,2203,1933,74356,378,296,378,0.6646,0.5291,0.0184,0.0,0.1561,0.2352,0.4487,69.67,29.96,1.0,0.996,0.0,0.1043,0.009,0.3581,Medium,sam
file-2.png,4,1419,1202,1750,1592,87986,331,390,390,0.6816,0.5901,0.0237,0.0,0.1346,0.2043,0.44,63.21,28.17,1.0,0.996,0.0,0.083,0.0106,0.35,Medium,sam
file-2.png,5,1986,999,2226,1228,31721,240,229,240,0.5772,0.4316,0.004,0.0,0.1996,0.2872,0.4582,73.39,28.43,1.0,0.996,0.0,0.0881,0.0038,0.3605,Medium,sam
file-2.png,6,1944,1322,2173,1487,24738,229,165,229,0.6547,0.4576,0.0227,0.0,0.1867,0.273,0.4403,65.07,23.98,1.0,0.996,0.0,0.159,0.003,0.3743,Medium,sam
file-2.png,7,1960,1146,2214,1397,45111,254,251,254,0.7076,0.562,0.0124,0.0,0.144,0.2184,0.4483,69.11,27.48,1.0,0.996,0.0,0.0927,0.0054,0.3522,Medium,sam
file-2.png,8,1101,1734,1539,2160,145174,438,426,438,0.778,0.5905,0.01,0.0,0.1344,0.2041,0.4444,68.67,31.15,1.0,0.996,0.0,0.0452,0.0175,0.3421,Medium,sam
file-2.png,9,1525,1067,1776,1307,38969,251,240,251,0.6469,0.5445,0.0212,0.0,0.1503,0.2273,0.4388,66.14,27.59,3.0,0.9881,0.0,0.0711,0.0047,0.3476,Medium,sam
file-2.png,10,1828,1637,2285,2158,168852,457,521,521,0.7092,0.4874,0.0062,0.0,0.1731,0.257,0.4499,70.75,30.05,1.0,0.996,0.0,0.0911,0.0204,0.3593,Medium,sam
file-2.png,11,1840,1888,2285,2160,87998,445,272,445,0.727,0.4984,0.0363,0.0,0.1684,0.2512,0.4502,71.18,29.22,1.0,0.996,0.0,0.0761,0.0106,0.3569,Medium,sam
file-2.png,12,2207,197,2450,519,38012,243,322,322,0.4858,0.388,0.046,0.0,0.2242,0.3121,0.414,78.68,28.87,1.0,0.996,0.0,0.1843,0.0046,0.3878,Medium,sam
file-2.png,13,2244,118,2391,242,12013,147,124,147,0.659,0.4749,0.0078,0.0,0.1787,0.2636,0.375,66.38,20.59,1.0,0.996,0.0,0.1513,0.0014,0.3696,Medium,sam
file-2.png,14,2135,474,2316,699,25512,181,225,225,0.6264,0.4493,0.0542,0.0,0.1907,0.2775,0.4306,74.23,28.71,1.0,0.996,0.0,0.1867,0.0031,0.3836,Medium,sam
file-2.png,15,1599,705,1738,846,12066,139,141,141,0.6156,0.5465,0.0154,0.0,0.1496,0.2263,0.457,65.04,28.01,195.33,0.4578,0.0,0.0,0.0015,0.1731,Low,sam
file-2.png,16,1885,1446,2200,1708,54544,315,262,315,0.6609,0.5,0.024,0.0,0.1678,0.2503,0.4502,61.91,23.85,1.0,0.996,0.0,0.1012,0.0066,0.36,Medium,sam
file-2.png,17,1855,355,1997,538,13211,142,183,183,0.5084,0.4203,0.1119,0.0,0.2057,0.2936,0.4269,64.15,26.12,116.2,0.6283,0.0,0.0,0.0016,0.244,Low,sam
file-3.png,1,1611,846,1832,1029,27535,221,183,221,0.6808,0.5501,0.0287,0.0,0.1483,0.2244,0.4378,73.41,29.38,3.0,0.9881,0.0,0.0344,0.0033,0.3403,Medium,sam
file-3.png,2,1989,999,2226,1232,31285,237,233,237,0.5665,0.4445,0.0096,0.0,0.1931,0.2801,0.4533,74.12,27.46,1.0,0.996,0.0,0.0641,0.0038,0.3552,Medium,sam
file-3.png,3,2070,778,2259,981,22712,189,203,203,0.592,0.4038,0.0773,0.0,0.2149,0.303,0.4441,71.16,26.99,1.0,0.996,0.0,0.1371,0.0027,0.3798,Medium,sam
file-3.png,4,1944,1326,2173,1491,24827,229,165,229,0.6571,0.4598,0.021,0.0,0.1856,0.2717,0.4354,65.9,23.06,1.0,0.996,0.0,0.1557,0.003,0.3732,Medium,sam
file-3.png,5,1416,1202,1745,1595,89060,329,393,393,0.6888,0.5918,0.0183,0.0,0.134,0.2035,0.4355,64.17,27.26,1.0,0.996,0.0,0.0892,0.0107,0.3506,Medium,sam
file-3.png,6,1836,1892,2285,2160,86287,449,268,449,0.7171,0.4909,0.0354,0.0,0.1716,0.2551,0.4464,72.62,28.91,1.0,0.996,0.0,0.0772,0.0104,0.3576,Medium,sam
file-3.png,7,1524,1067,1776,1311,39268,252,244,252,0.6386,0.5571,0.024,0.0,0.1458,0.2209,0.4337,66.68,26.58,1.0,0.996,0.0,0.0795,0.0047,0.3509,Medium,sam
file-3.png,8,1960,1149,2214,1389,43960,254,240,254,0.7211,0.5842,0.016,0.0,0.1365,0.2073,0.4442,69.98,26.35,1.0,0.996,0.0,0.0942,0.0053,0.3511,Medium,sam
file-3.png,9,1825,1641,2285,2158,167209,460,517,517,0.7031,0.4763,0.0044,0.0,0.1781,0.2629,0.4449,71.94,29.61,1.0,0.996,0.0,0.0961,0.0202,0.3609,Medium,sam
file-3.png,10,1093,1738,1536,2160,147162,443,422,443,0.7872,0.62,0.0076,0.0,0.1252,0.1895,0.4411,69.8,30.8,1.0,0.996,0.0,0.0624,0.0177,0.3431,Medium,sam
file-3.png,11,1825,1641,2214,1948,80947,389,307,389,0.6778,0.4747,0.0217,0.0,0.1787,0.2637,0.4446,70.43,29.42,1.0,0.996,0.0,0.1081,0.0098,0.3636,Medium,sam
file-3.png,12,1892,426,2087,606,22333,195,180,195,0.6363,0.5364,0.0508,0.0,0.1534,0.2315,0.4259,73.02,27.24,1.0,0.996,0.0,0.168,0.0027,0.3726,Medium,sam
file-3.png,13,1588,981,1820,1206,24955,232,225,232,0.4781,0.3674,0.1155,0.0,0.2374,0.3243,0.4303,66.62,25.37,1.0,0.996,0.0,0.1502,0.003,0.3895,Medium,sam
file-3.png,14,1885,1449,2205,1712,55409,320,263,320,0.6584,0.4946,0.0224,0.0,0.17,0.2532,0.4425,62.63,22.78,1.0,0.996,0.0,0.1002,0.0067,0.3601,Medium,sam
file-3.png,15,2135,474,2319,703,25420,184,229,229,0.6033,0.4531,0.0553,0.0,0.1889,0.2754,0.4283,74.75,28.3,1.0,0.996,0.0,0.1903,0.0031,0.3842,Medium,sam
file-3.png,16,1599,705,1734,857,12710,135,152,152,0.6194,0.5463,0.0213,0.0,0.1497,0.2264,0.4538,64.53,27.37,197.75,0.4534,0.0,0.0,0.0015,0.1723,Low,sam
file-3.png,17,1860,355,1993,542,12946,133,187,187,0.5205,0.4237,0.1135,0.0,0.2038,0.2917,0.4246,64.92,26.17,119.58,0.6198,0.0,0.0,0.0016,0.2413,Low,sam
file-4.png,1,1727,744,1922,954,21527,195,210,210,0.5257,0.4516,0.0844,0.0,0.1896,0.2762,0.4375,71.42,29.23,5.0,0.9802,0.0,0.0901,0.0026,0.3623,Medium,sam
file-4.png,2,1566,823,1644,936,6834,78,113,113,0.7754,0.6526,0.0146,0.0,0.1157,0.1737,0.4633,66.76,27.01,235.59,0.3897,0.0,0.0,0.0008,0.1445,Low,sam
file-4.png,3,1446,1236,1730,1517,54402,284,281,284,0.6817,0.5846,0.0146,0.0,0.1364,0.2071,0.4427,65.36,26.98,1.0,0.996,0.0,0.072,0.0066,0.3467,Medium,sam
file-4.png,4,1965,1168,2233,1423,41331,268,255,268,0.6048,0.4425,0.0037,0.0,0.1941,0.2812,0.4577,72.24,27.73,1.0,0.996,0.0,0.0832,0.005,0.3587,Medium,sam
file-4.png,5,1755,1967,2143,2160,57461,388,193,388,0.7673,0.542,0.0368,0.0,0.1513,0.2286,0.4534,75.81,29.65,1.0,0.996,0.0,0.0916,0.0069,0.3561,Medium,sam
file-4.png,6,1925,1341,2211,1618,57043,286,277,286,0.72,0.591,0.0152,0.0,0.1343,0.2039,0.4472,69.43,26.38,1.0,0.996,0.0,0.0869,0.0069,0.3493,Medium,sam
file-4.png,7,1524,1131,1785,1382,33359,261,251,261,0.5092,0.4195,0.1127,0.0,0.2061,0.294,0.4326,64.85,25.47,1.0,0.996,0.0,0.1335,0.004,0.3815,Medium,sam
file-4.png,8,2342,227,2484,366,12952,142,139,142,0.6562,0.5835,0.0144,0.0,0.1367,0.2076,0.4165,83.48,28.63,3.0,0.9881,0.0,0.0912,0.0016,0.3475,Medium,sam
file-4.png,9,1311,1416,1685,1840,111021,374,424,424,0.7001,0.6003,0.0193,0.0,0.1313,0.1992,0.4403,64.16,28.25,1.0,0.996,0.0,0.0771,0.0134,0.348,Medium,sam
file-4.png,10,2045,984,2199,1097,10839,154,113,154,0.6229,0.4854,0.0215,0.0,0.174,0.2581,0.4609,82.03,27.1,1.0,0.996,0.0,0.1747,0.0013,0.3748,Medium,sam
file-4.png,11,1840,1708,2195,2046,81244,355,338,355,0.6771,0.5064,0.0222,0.0,0.1651,0.247,0.4494,59.88,23.27,1.0,0.996,0.0,0.0929,0.0098,0.3581,Medium,sam
file-4.png,12,1566,780,1712,951,15588,146,171,171,0.6244,0.5503,0.0171,0.0,0.1482,0.2243,0.4604,64.05,27.37,208.25,0.4347,0.0,0.0,0.0019,0.1661,Low,sam
file-4.png,13,1975,1059,2229,1239,28078,254,180,254,0.6141,0.3952,0.0193,0.0,0.2199,0.3079,0.4534,75.75,27.87,1.0,0.996,0.0,0.1699,0.0034,0.3814,Medium,sam
file-4.png,14,1900,1543,2166,1776,38584,266,233,266,0.6225,0.4713,0.0216,0.0,0.1803,0.2656,0.4361,62.23,22.8,1.0,0.996,0.0,0.1358,0.0047,0.3687,Medium,sam
file-4.png,15,2140,531,2334,786,31228,194,255,255,0.6313,0.4767,0.0587,0.0,0.1779,0.2627,0.4296,73.61,28.33,1.0,0.996,0.0,0.1797,0.0038,0.3806,Medium,sam
file-4.png,16,2226,227,2481,576,41774,255,349,349,0.4694,0.3846,0.034,0.0,0.2263,0.314,0.4164,78.08,27.99,1.0,0.996,0.0,0.1849,0.005,0.387,Medium,sam
file-4.png,17,1850,395,1989,591,14422,139,196,196,0.5294,0.4172,0.0797,0.0,0.2073,0.2953,0.4284,64.41,26.09,125.78,0.6046,0.0,0.0,0.0017,0.2339,Low,sam
file-4.png,18,1035,2079,1280,2160,12713,245,81,245,0.6406,0.4027,0.0555,0.0,0.2155,0.3036,0.4262,96.73,28.04,191.0,0.4658,0.0,0.0,0.0015,0.1911,Low,sam
file-5.png,1,1577,1213,1839,1434,30262,262,221,262,0.5226,0.4032,0.0864,0.0,0.2152,0.3033,0.4395,73.76,28.31,12.0,0.9531,0.0,0.0217,0.0036,0.3449,Medium,sam
file-5.png,2,1727,977,1922,1134,15570,195,157,195,0.5086,0.4542,0.0249,0.0,0.1884,0.2748,0.4414,77.64,29.34,14.99,0.9418,0.0,0.0182,0.0019,0.3302,Medium,sam
file-5.png,3,1341,1712,1712,2042,76315,371,330,371,0.6233,0.4692,0.0252,0.0,0.1813,0.2667,0.4491,65.95,28.05,1.0,0.996,0.0,0.0666,0.0092,0.356,Medium,sam
file-5.png,4,1656,1052,1911,1318,39867,255,266,266,0.5877,0.4294,0.0392,0.0,0.2008,0.2885,0.4398,73.61,29.67,1.0,0.996,0.0,0.0952,0.0048,0.3658,Medium,sam
file-5.png,5,2098,1142,2346,1359,27959,248,217,248,0.5195,0.3999,0.0435,0.0,0.2172,0.3052,0.4494,73.8,27.72,1.0,0.996,0.0,0.0774,0.0034,0.3649,Medium,sam
file-5.png,6,1772,827,1997,1101,35857,225,274,274,0.5816,0.4401,0.0697,0.0,0.1953,0.2826,0.4329,77.11,29.55,1.0,0.996,0.0,0.1259,0.0043,0.374,Medium,sam
file-5.png,7,2072,1281,2346,1562,48004,274,281,281,0.6235,0.4901,0.0387,0.0,0.1719,0.2555,0.4548,70.81,27.66,1.0,0.996,0.0,0.0752,0.0058,0.3569,Medium,sam
file-5.png,8,1910,1798,2312,2160,110420,402,362,402,0.7588,0.6256,0.018,0.0,0.1235,0.1868,0.4698,76.07,29.97,1.0,0.996,0.0,0.0676,0.0133,0.3441,Medium,sam
file-5.png,9,1955,1581,2297,1884,71840,342,303,342,0.6933,0.4777,0.0105,0.0,0.1774,0.2622,0.4667,73.28,29.02,1.0,0.996,0.0,0.1034,0.0087,0.3612,Medium,sam
file-5.png,10,2015,1442,2274,1659,31917,259,217,259,0.5679,0.4257,0.0226,0.0,0.2028,0.2905,0.4604,77.37,27.23,1.0,0.996,0.0,0.1172,0.0038,0.3686,Medium,sam
file-5.png,11,2095,992,2357,1359,64036,262,367,367,0.666,0.4651,0.0358,0.0,0.1832,0.2689,0.4476,76.56,28.57,1.0,0.996,0.0,0.1322,0.0077,0.3703,Medium,sam
file-5.png,12,1224,1911,1630,2160,76694,406,249,406,0.7586,0.5415,0.0234,0.0,0.1514,0.2288,0.4584,72.08,27.55,1.0,0.996,0.0,0.0226,0.0092,0.3414,Medium,sam
file-5.png,13,2166,726,2398,1067,53616,232,341,341,0.6777,0.4923,0.0596,0.0,0.171,0.2544,0.4322,76.39,28.94,1.0,0.996,0.0,0.1534,0.0065,0.3746,Medium,sam
